conc.,E,sc,topline,bottline,x8,x7,x6,x5,x4,x3,x2,x1,x0
5,-0.6,10,0,1,14.77164986,40.81428104,47.81068026,30.89661316,11.98798058,2.841796369,0.39853052,0.03071253,0.000501936
5,0.6,25,0,1,18.0513,-37.25271103,32.12877591,-14.90932494,4.00644858,-0.622224055,0.051056953,-0.001234598,-0.001258908
5,-0.6,25,0,1,16.5074657,44.09696077,50.33384004,32.20479905,12.74504829,3.24631455,0.532969605,0.055309335,0.00153662
5,0.6,50,0,1,10.57122885,-21.9076758,19.09167214,-8.893424281,2.400131952,-0.370611501,0.029667957,-0.000152456,-0.002529952
5,-0.6,50,0,1,9.31729825,24.67555068,27.92744771,17.86101881,7.260209695,2.030708887,0.415743001,0.065492489,0.003365471
5,0.6,75,0,1,3.47298028,-6.259297424,4.678977811,-1.765644635,0.382341633,-0.035705656,0.001868696,0.001388893,-0.003694795
5,-0.6,75,0,1,11.13460455,28.09707994,29.8281146,17.54258669,6.440842789,1.649089155,0.343412082,0.067610054,0.004871866
5,0.6,100,0,1,7.605067164,-17.0724571,16.15481966,-8.205796024,2.438276959,-0.399886233,0.038790744,0.000868748,-0.00470809
5,-0.6,100,0,1,-17.02312773,-42.3766558,-42.66077161,-21.96417787,-5.832395227,-0.534433351,0.132233485,0.062638223,0.00601073
5,0.7,10,0,1,8.120536811,-21.1489556,22.84914868,-13.22066907,4.406044528,-0.842991569,0.085567101,-0.00342137,-0.000443272
5,-0.7,10,0,1,7.969709636,24.39463065,31.39915709,22.11222244,9.279666645,2.365690528,0.355740382,0.029436314,0.000520724
5,0.7,25,0,1,7.423000131,-18.00717294,18.12229023,-9.736225246,2.99588165,-0.524003488,0.04710249,-0.001121142,-0.001289635
5,-0.7,25,0,1,5.539946127,17.53394905,23.71846293,17.96001899,8.370363007,2.481917226,0.464120848,0.053164645,0.001571895
5,0.7,50,0,1,1.401740137,-2.710097627,2.252052575,-1.013705616,0.272110741,-0.040081498,0.001386897,0.000968419,-0.002585875
5,-0.7,50,0,1,8.516010599,25.19565974,31.20890538,21.17865182,8.740220311,2.355096108,0.44939981,0.067348829,0.003511693
5,0.7,75,0,1,2.675021812,-6.575010799,6.803994225,-3.737928324,1.183910144,-0.206784306,0.018183283,0.00054115,-0.003772212
5,-0.7,75,0,1,7.136699972,20.56291587,24.72841778,16.24027769,6.489553346,1.731519767,0.357980209,0.069613203,0.005251804
5,0.7,100,0,1,6.470120407,-17.50725319,19.6066977,-11.61855541,3.923579943,-0.736455211,0.073937524,-0.001426886,-0.004839036
5,-0.7,100,0,1,-3.302001039,-8.113020654,-7.666578623,-3.236024277,-0.264078684,0.356370519,0.200155923,0.065822565,0.006593777
5,0.8,10,0,1,2.217414634,-6.263394586,7.291856954,-4.522429066,1.610423766,-0.32894285,0.035440678,-0.001306005,-0.000475399
5,-0.8,10,0,1,3.08975584,10.70736418,15.59260186,12.42167768,5.897606964,1.700572718,0.288874341,0.027018462,0.000541753
5,0.8,25,0,1,2.519333259,-6.744897731,7.434980946,-4.342728601,1.444753349,-0.273858066,0.027193964,-0.000641779,-0.001315568
5,-0.8,25,0,1,3.008150276,10.73326238,16.22619706,13.58991826,6.922696196,2.213602947,0.439770348,0.052696853,0.001618262
5,0.8,50,0,1,1.27322535,-3.555724864,4.294787196,-2.850846936,1.115008822,-0.252532972,0.02906388,-0.000481802,-0.002627686
5,-0.8,50,0,1,2.110412259,7.398527272,10.95801931,9.018492073,4.604011472,1.561953146,0.370719131,0.064705899,0.003630434
5,0.8,75,0,1,1.35716102,-3.803552932,4.467320209,-2.792716518,1.012301327,-0.210405313,0.02334251,-0.000158689,-0.003836941
5,-0.8,75,0,1,0.472933522,2.079814469,3.747203535,3.680413117,2.232700628,0.918516426,0.278098583,0.067409323,0.005548483
5,0.8,100,0,1,3.102008096,-9.467410092,11.91963318,-7.917342495,2.986395325,-0.627413209,0.069111071,-0.001703415,-0.004988224
5,-0.8,100,0,1,1.941284398,6.347504301,8.659739878,6.474280114,2.988241641,0.959690996,0.256702346,0.068904833,0.007077173
5,0.9,10,0,1,0.862649886,-2.772748084,3.682616299,-2.606143268,1.056074776,-0.24466353,0.030137522,-0.001391867,-0.000476657
5,-0.9,10,0,1,0.619492611,2.629578674,4.731797739,4.694844468,2.788145779,1.003779827,0.210835515,0.024028518,0.000584785
5,0.9,25,0,1,0.673051504,-1.858296014,2.067412465,-1.174483869,0.355269945,-0.052528363,0.001627035,0.000717535,-0.001367907
5,-0.9,25,0,1,0.951348158,4.046539336,7.293279524,7.267435573,4.378426388,1.636584182,0.373156241,0.050171398,0.001697898
5,0.9,50,0,1,0.551090443,-1.68213123,2.18101026,-1.52472287,0.617887508,-0.143707201,0.016774762,-0.000138172,-0.002689607
5,-0.9,50,0,1,0.618475542,2.462377222,4.209897168,4.095848499,2.541198849,1.066255005,0.308143796,0.062040496,0.003784081
5,0.9,75,0,1,0.298964313,-0.797227244,0.855503967,-0.443545973,0.115858367,-0.010934907,-0.001473957,0.001165355,-0.003959696
5,-0.9,75,0,1,0.125390245,0.677258082,1.497695591,1.815374113,1.365437585,0.689506043,0.246089545,0.066130472,0.005798877
5,0.9,100,0,1,0.462831305,-1.435064162,1.836859024,-1.219137102,0.454519538,-0.08752632,0.007083277,0.00131175,-0.005168189
5,-0.9,100,0,1,0.412197687,1.614064604,2.666429783,2.459032608,1.445198745,0.613577495,0.213722173,0.067343682,0.007502097
5,1,10,0,1,0.395995952,-1.387566464,1.997594127,-1.518036041,0.650007632,-0.154210776,0.017923809,-0.000466879,-0.00051794
5,-1,10,0,1,0.821107008,3.457329506,6.100604629,5.874536801,3.361134554,1.162137503,0.234818634,0.025874333,0.000655047
5,1,25,0,1,0.453167725,-1.546396208,2.210936528,-1.715966978,0.780440756,-0.20555107,0.027686764,-0.001188765,-0.001401551
5,-1,25,0,1,0.427236493,2.039130533,4.116419397,4.588734617,3.088608695,1.286781079,0.325726878,0.048337002,0.001822138
5,1,50,0,1,0.31124516,-1.103013776,1.668807891,-1.370590589,0.650622659,-0.172478086,0.022033977,-0.000724128,-0.002790466
5,-1,50,0,1,0.144694324,0.77531378,1.745960424,2.18611477,1.693203214,0.850838644,0.280156235,0.061307112,0.003987099
5,1,75,0,1,0.106218344,-0.287493252,0.305381456,-0.13938965,0.014337028,0.014437006,-0.006232731,0.001237534,-0.004111077
5,-1,75,0,1,0.422226253,1.767096836,3.105723274,3.025642523,1.847751811,0.781620899,0.251520879,0.066550697,0.006108328
5,1,100,0,1,0.165038192,-0.528133957,0.689961813,-0.453001089,0.158307176,-0.02192587,-0.000388641,0.001124475,-0.005359215
5,-1,100,0,1,0.373756928,1.5585228,2.719858237,2.613984393,1.561352038,0.648672373,0.216970091,0.067929697,0.007936473
5,1.1,10,0,1,0.562604663,-2.392951714,4.2031714,-3.924997211,2.088524596,-0.62800637,0.09781979,-0.005978773,-0.000493081
5,-1.1,10,0,1,0.26286688,1.255263208,2.518184173,2.766074413,1.813535469,0.724217276,0.171471822,0.022729651,0.00073156
5,1.1,25,0,1,0.226597576,-0.874605658,1.421641677,-1.251938435,0.635862763,-0.179896338,0.024559144,-0.001201596,-0.001483529
5,-1.1,25,0,1,-0.00199657,0.205303842,0.907101903,1.626798852,1.546890959,0.842113049,0.263175339,0.046028328,0.002022119
5,1.1,50,0,1,0.115501451,-0.466684312,0.827628055,-0.802870099,0.441494797,-0.128349705,0.017080571,-0.00100323,-0.002940368
5,-1.1,50,0,1,0.189173795,0.903603992,1.853840071,2.165489843,1.609293993,0.800669975,0.269061774,0.061419548,0.004294084
5,1.1,75,0,1,-0.015214304,0.126329086,-0.305238428,0.366678331,-0.248693833,0.099879178,-0.020467278,0.001546393,-0.00433117
5,-1.1,75,0,1,0.071638294,0.395131426,0.916329577,1.189338622,0.977428481,0.548821053,0.219667034,0.065828212,0.00651796
5,1.1,100,0,1,0.39694287,-1.720152234,3.077112187,-2.897128516,1.530435809,-0.441642324,0.064872297,-0.003580451,-0.005607115
5,-1.1,100,0,1,-0.085455308,-0.334938874,-0.489073146,-0.265716215,0.094681265,0.228794482,0.155968591,0.065599752,0.00843391
5,1.2,10,0,1,0.085993122,-0.337151763,0.536474805,-0.448136866,0.21546227,-0.062058071,0.009846355,-0.000307703,-0.000578752
5,-1.2,10,0,1,0.00557495,0.113894494,0.451706753,0.802598755,0.768588128,0.419121785,0.128590995,0.02109227,0.000837434
5,1.2,25,0,1,0.160338826,-0.70838312,1.313952789,-1.314992425,0.757820263,-0.245186382,0.039126115,-0.002180277,-0.001512729
5,-1.2,25,0,1,0.194857173,1.034053467,2.321327379,2.880836783,2.163613549,1.010445392,0.28918622,0.049132395,0.002374525
5,1.2,50,0,1,0.165981541,-0.767075094,1.47818676,-1.506010009,0.854106667,-0.258241313,0.037392148,-0.002546621,-0.003149287
5,-1.2,50,0,1,0.01551948,0.143529383,0.480926646,0.837797021,0.864548224,0.557728013,0.227647596,0.059809528,0.00477535
5,1.2,75,0,1,0.073643991,-0.332994942,0.627701989,-0.608636574,0.309929339,-0.071794037,0.006085103,-0.000581197,-0.004638238
5,-1.2,75,0,1,-0.016036886,-0.038801071,0.039020894,0.253318963,0.40853259,0.350484316,0.182875935,0.063928125,0.007044943
5,1.2,100,0,1,0.017627869,-0.053019786,0.046739898,0.03291479,-0.090448718,0.067413963,-0.017401968,0.001247686,-0.006043568
5,-1.2,100,0,1,-0.033462935,-0.132751089,-0.177081517,-0.027169119,0.181911382,0.235528154,0.151580812,0.065501989,0.009021854
5,1.3,10,0,1,0.080774109,-0.374617029,0.71594577,-0.72681631,0.42199701,-0.139481104,0.023229,-0.000831431,-0.000679575
5,-1.3,10,0,1,0.035681648,0.248295037,0.696797124,1.037215577,0.896022482,0.45979006,0.136751821,0.022196628,0.000926751
5,1.3,25,0,1,0.034534904,-0.157904234,0.320808471,-0.371369617,0.255743071,-0.096866817,0.016263392,-0.000800019,-0.001608399
5,-1.3,25,0,1,0.030445239,0.215808221,0.635842652,1.021138614,0.978908245,0.57686075,0.20710568,0.044544495,0.002941666
5,1.3,50,0,1,0.000940747,0.008010695,-0.038190706,0.081027679,-0.098729629,0.066772249,-0.019142274,0.000883171,-0.003403409
5,-1.3,50,0,1,0.009418748,0.083100815,0.28378131,0.516886325,0.565647431,0.392916734,0.177393523,0.054250003,0.005522772
5,1.3,75,0,1,-0.020118864,0.129889986,-0.336450969,0.473361567,-0.388548176,0.181565332,-0.038586329,0.001924712,-0.005066531
5,-1.3,75,0,1,0.03320692,0.191303675,0.468824262,0.650850676,0.579124692,0.357246931,0.161647079,0.058184604,0.00759973
5,1.3,100,0,1,-0.009302944,0.071796287,-0.206084481,0.310986828,-0.263470186,0.121853421,-0.021772855,0.000602247,-0.006554546
5,-1.3,100,0,1,0.002389654,0.031940677,0.12905068,0.261647595,0.316031861,0.248260206,0.135875573,0.059420148,0.009349201
5,1.4,10,0,1,0.056100005,-0.273662463,0.544035498,-0.566823484,0.332880322,-0.109538314,0.017393982,-0.000109717,-0.000794314
5,-1.4,10,0,1,0.023850199,0.164614371,0.465979836,0.708848348,0.634290565,0.343178382,0.110571191,0.020301038,0.001078889
5,1.4,25,0,1,0.007331506,-0.042586706,0.118674534,-0.182328282,0.152021955,-0.061235764,0.008913906,-0.000307048,-0.001722744
5,-1.4,25,0,1,-0.000260591,0.030108729,0.164920116,0.368761487,0.442617218,0.312746123,0.13436637,0.036395774,0.003442285
5,1.4,50,0,1,-0.01703914,0.09576126,-0.21811308,0.272701462,-0.208143835,0.097350322,-0.021509547,0.000714991,-0.003616566
5,-1.4,50,0,1,-0.007940759,-0.021785868,0.019661797,0.151069381,0.25624895,0.22562095,0.120169178,0.044048505,0.005901784
5,1.4,75,0,1,-0.028057258,0.168555056,-0.417800533,0.561036905,-0.436893426,0.191937408,-0.037483082,0.001908376,-0.005369279
5,-1.4,75,0,1,0.028145039,0.168199155,0.420825488,0.581833387,0.499833112,0.291024646,0.126511228,0.048166773,0.00762587
5,1.4,100,0,1,0.014012586,-0.070303948,0.138681254,-0.12664877,0.049571564,-0.005069727,0.005548914,-0.001210266,-0.006791702
5,-1.4,100,0,1,0.0282739,0.16396548,0.395964518,0.525373997,0.433180749,0.247362977,0.112118286,0.049079198,0.008967183
5,1.5,10,0,1,-0.020480233,0.142541857,-0.388951832,0.541496441,-0.413356319,0.172924015,-0.038251623,0.004476867,-0.000937312
5,-1.5,10,0,1,0.022929698,0.151363786,0.415224803,0.61907518,0.549973087,0.300796237,0.100732561,0.020049299,0.001309402
5,1.5,25,0,1,0.001823294,-0.022225018,0.095789795,-0.187314431,0.181632759,-0.083741159,0.015564378,-0.000886234,-0.00188614
5,-1.5,25,0,1,0.004777949,0.046176312,0.168483095,0.321010722,0.359741718,0.250856562,0.112011924,0.033581835,0.003852428
5,1.5,50,0,1,-0.019550046,0.112001014,-0.262367171,0.334798234,-0.256988486,0.118749204,-0.025798052,0.001099668,-0.003870738
5,-1.5,50,0,1,-0.001945229,-0.000246957,0.035249706,0.115333908,0.176530417,0.159180169,0.092922315,0.03932534,0.006309187
5,1.5,75,0,1,-0.020553806,0.121933714,-0.299799569,0.402867062,-0.318659995,0.143702478,-0.027612252,0.001521341,-0.005706807
5,-1.5,75,0,1,0.006507258,0.04700603,0.1388881,0.225432687,0.23024826,0.164252119,0.089675655,0.042199747,0.00785737
5,1.5,100,0,1,0.00313108,-0.014937716,0.021579666,0.006759259,-0.041302235,0.032164675,-0.00282761,0.000152677,-0.007194159
5,-1.5,100,0,1,0.008184011,0.053185718,0.141639525,0.206346634,0.191046756,0.130978134,0.076676172,0.042667256,0.00905851
10,0.1,10,0,1,-2654645.918,1229393.567,-234746.3036,24101.23844,-1437.309081,50.77019608,-0.993825187,0.011470375,-0.000479926
10,-0.1,10,0,1,2193426.195,926180.9766,162115.408,15339.05061,870.449415,32.87151655,1.051691491,0.036445363,0.000442868
10,0.1,25,0,1,137964.4268,-154082.8165,51413.68104,-8103.82763,700.445123,-33.94051322,0.964285189,-0.005411458,-0.000743635
10,-0.1,25,0,1,-1659292.942,-543692.2481,-69853.19081,-4261.806844,-97.08010441,3.220161999,0.429496118,0.035910134,0.000804953
10,0.1,50,0,1,-1954787.541,839394.4121,-147333.0314,13539.78108,-684.4433069,18.0369993,-0.112477229,0.010481483,-0.00093081
10,-0.1,50,0,1,5704176.16,2216362.226,354390.4381,30035.77447,1449.778477,40.37543896,0.752381036,0.034966934,0.000904554
10,0.1,75,0,1,-2445501.565,1091972.632,-202585.6845,20224.14093,-1173.501327,40.1027736,-0.72088602,0.022601856,-0.000999382
10,-0.1,75,0,1,5138789.668,2019009.059,325406.4054,27661.41312,1328.631553,36.26959136,0.635052732,0.032729581,0.000854573
10,0.1,100,0,1,-2097745.907,941815.6105,-175444.328,17550.43819,-1017.551557,34.58979639,-0.613230506,0.023353129,-0.000957744
10,-0.1,100,0,1,2918864.757,1228906.21,210210.0986,18782.57597,939.6053941,26.54873732,0.487550161,0.031124338,0.000778819
10,0.2,10,0,1,15445.15474,-11830.15895,3856.113471,-680.8379405,70.27253871,-4.231670574,0.14249171,-0.002003274,-0.000457799
10,-0.2,10,0,1,20132.13861,16725.63195,5894.840472,1162.603265,144.2385709,12.26143933,0.771003631,0.036225339,0.000492468
10,0.2,25,0,1,34746.5398,-28914.75438,10003.67412,-1852.839072,198.5662452,-12.24029336,0.430396581,-0.004773886,-0.001088811
10,-0.2,25,0,1,-29826.54292,-23276.95083,-7390.928534,-1212.76949,-105.1080018,-3.531551136,0.212465025,0.038510348,0.001200677
10,0.2,50,0,1,-81213.423,70807.49831,-25635.32966,4985.148683,-560.9522707,36.71610924,-1.289314394,0.029129135,-0.001791669
10,-0.2,50,0,1,-36993.75517,-29264.67009,-9480.854754,-1610.146813,-150.9014751,-7.092429798,-0.000873983,0.035704586,0.001719778
10,0.2,75,0,1,57033.08935,-49890.05768,18220.12843,-3592.842624,413.1284023,-27.71626304,1.056764238,-0.00802242,-0.001786462
10,-0.2,75,0,1,46096.46015,35993.16043,11571.71154,1975.817178,192.8448384,10.95387535,0.430224349,0.037999813,0.001870178
10,0.2,100,0,1,45830.30629,-39955.61286,14526.33683,-2847.217997,324.7227244,-21.54141236,0.814664597,-0.001150143,-0.001914393
10,-0.2,100,0,1,43491.78412,33061.65713,10278.45446,1682.987809,156.0482472,8.363456735,0.322105373,0.035587211,0.001889251
10,0.3,10,0,1,970.2137733,-1006.980979,442.2534671,-105.2463253,14.6255309,-1.190918701,0.053639639,-0.000923713,-0.000473693
10,-0.3,10,0,1,773.3863302,1076.222189,646.2251947,220.246366,47.1440741,6.604911819,0.605609425,0.034811135,0.000506734
10,0.3,25,0,1,530.7883045,-590.7845533,278.9640061,-70.68480801,10.48352949,-0.86900795,0.042231609,-1.03192E-05,-0.001235835
10,-0.3,25,0,1,527.8244911,671.2341859,363.320301,111.2450234,22.11695945,3.258363078,0.404515307,0.042722952,0.001385907
10,0.3,50,0,1,4108.283489,-5065.86802,2579.117576,-698.5703865,108.3960151,-9.578546363,0.471016858,-0.006354281,-0.00204424
10,-0.3,50,0,1,-668.3789739,-789.8364818,-377.4882981,-91.64653548,-10.97419621,-0.180701496,0.168496922,0.040665583,0.002292506
10,0.3,75,0,1,504.558198,-576.5914377,271.0794202,-66.98994436,9.419970962,-0.709223405,0.047610118,0.00620957,-0.002553774
10,-0.3,75,0,1,-1560.662354,-1853.890965,-900.8176735,-228.959965,-31.87062748,-2.121907624,0.042451193,0.037215075,0.002688513
10,0.3,100,0,1,-580.2640056,771.992776,-419.5446995,120.4759843,-19.51063241,1.806701959,-0.06725969,0.01109545,-0.002824117
10,-0.3,100,0,1,1021.302065,1242.804464,624.6495811,167.656872,26.08844306,2.49423233,0.204924188,0.038206346,0.002859516
10,0.4,10,0,1,143.1284977,-187.2434807,102.125285,-30.02388711,5.176298684,-0.533173794,0.03094178,-0.000636408,-0.000483593
10,-0.4,10,0,1,198.4465029,354.8162263,271.0769398,115.9051698,30.49521662,5.102106516,0.537580292,0.033943822,0.000520405
10,0.4,25,0,1,21.97901019,-14.96006732,-0.321494307,3.272200232,-1.168605086,0.194558454,-0.015264243,0.001003547,-0.001293159
10,-0.4,25,0,1,119.7516399,201.2995516,143.9536673,58.05263262,14.99705588,2.751941449,0.391770225,0.043819909,0.001493295
10,0.4,50,0,1,-356.6264784,580.8801681,-386.3707374,135.8162041,-27.09348461,3.099351369,-0.181293314,0.007126489,-0.002407559
10,-0.4,50,0,1,-136.7237058,-219.0152251,-142.1768831,-47.15803005,-7.912617263,-0.329423327,0.144012882,0.042288047,0.002730228
10,0.4,75,0,1,287.1127202,-465.0581764,310.973133,-110.3771269,22.36977045,-2.549568054,0.167381525,0.000301634,-0.003021597
10,-0.4,75,0,1,-3.292873695,-9.552300185,-8.272029058,-2.736278142,0.005747666,0.30675384,0.134033528,0.041018161,0.003369814
10,0.4,100,0,1,-73.09135148,126.4476126,-88.95629371,33.08461262,-6.960159228,0.851751379,-0.03993331,0.008370595,-0.00348112
10,-0.4,100,0,1,-79.77851915,-134.391321,-92.37917173,-32.95703225,-6.273438402,-0.481949503,0.065818762,0.038266413,0.003707191
10,0.5,10,0,1,46.34672823,-80.93896185,59.15333759,-23.41869303,5.430900746,-0.739805953,0.054614231,-0.001531567,-0.000489327
10,-0.5,10,0,1,46.40880738,105.8203991,102.5032949,55.05363915,17.93687214,3.638014311,0.450689697,0.0321824,0.000532824
10,0.5,25,0,1,32.40946525,-57.89841622,43.22136103,-17.17944053,3.917210259,-0.503672762,0.033130894,-0.000536569,-0.001309908
10,-0.5,25,0,1,13.40759598,31.82873993,32.64234392,19.16602473,7.237834246,1.877157338,0.34265822,0.043393158,0.001564314
10,0.5,50,0,1,11.90018932,-20.29699107,14.45976171,-5.42585704,1.182504495,-0.130952371,0.010950157,0.00098939,-0.002524834
10,-0.5,50,0,1,4.908234115,12.4060771,13.22197012,7.902444172,3.044674735,0.869427199,0.21130358,0.045373976,0.003078486
10,0.5,75,0,1,-38.09731282,79.01490355,-66.96928045,30.1550177,-7.76967708,1.173538291,-0.087768333,0.006524874,-0.003426996
10,-0.5,75,0,1,-34.82970437,-68.28132305,-54.37163514,-22.32925998,-4.811741974,-0.370129799,0.086445872,0.041644755,0.003958544
10,0.5,100,0,1,43.077843,-86.53732387,71.87621177,-31.70879981,7.991913015,-1.125543729,0.094532186,0.002360353,-0.003967873
10,-0.5,100,0,1,25.08175146,49.66448518,40.45136746,17.60352617,4.529124008,0.785448047,0.140304071,0.041782724,0.004458932
10,0.6,10,0,1,17.58331857,-38.42172747,35.0593588,-17.26023535,4.936755633,-0.817697524,0.072095605,-0.002473581,-0.000491276
10,-0.6,10,0,1,12.53804859,34.34392767,40.00369495,25.8559779,10.12939591,2.458287309,0.359619279,0.029631144,0.000543701
10,0.6,25,0,1,8.654319356,-18.16815904,15.93745946,-7.416382177,1.953606711,-0.282191079,0.018899972,-3.84887E-05,-0.001332706
10,-0.6,25,0,1,7.941154426,21.13438631,24.03665126,15.44458499,6.284800028,1.728689456,0.330155492,0.043336938,0.001621298
10,0.6,50,0,1,-12.69579975,32.03293159,-32.81089001,17.72255585,-5.404264525,0.937254462,-0.083217331,0.004004124,-0.002637225
10,-0.6,50,0,1,4.715657191,12.47747216,13.87009526,8.53453558,3.298940637,0.914850555,0.215470836,0.046597115,0.003367307
10,0.6,75,0,1,5.570667185,-13.45678731,13.69377551,-7.468725085,2.348288951,-0.404800083,0.041601228,0.000663256,-0.003626406
10,-0.6,75,0,1,2.306405676,6.139819259,6.969427291,4.445456588,1.805485752,0.540325491,0.150257176,0.044777396,0.004480369
10,0.6,100,0,1,9.364253351,-21.82301689,21.07299103,-10.82903829,3.19414904,-0.523451855,0.053139546,0.002070643,-0.004367383
10,-0.6,100,0,1,-13.88251363,-37.23303146,-40.67131,-23.13537525,-7.20691789,-1.12031643,-0.016388457,0.038500937,0.005168621
10,0.7,10,0,1,3.960818816,-9.352384875,9.099938487,-4.720236014,1.411930799,-0.244993735,0.022722088,-0.000686529,-0.00050984
10,-0.7,10,0,1,5.427789624,17.50258817,23.74766757,17.6356116,7.804713965,2.097759445,0.332556538,0.029075794,0.000559888
10,0.7,25,0,1,0.620375781,-0.851438385,0.354374805,0.038350878,-0.088324819,0.042414876,-0.011206186,0.001546488,-0.001376171
10,-0.7,25,0,1,-1.229403052,-2.368648486,-0.813030284,1.466525586,1.792940167,0.91000147,0.253117152,0.040805354,0.001674421
10,0.7,50,0,1,-8.235587024,24.08042441,-28.74653819,18.13907656,-6.481178516,1.308337834,-0.136413851,0.006546004,-0.002712011
10,-0.7,50,0,1,12.47421202,35.50945459,41.72004124,26.2093856,9.601412065,2.16155864,0.340621664,0.052182559,0.003616666
10,0.7,75,0,1,7.735132783,-20.65330668,22.66285145,-13.14718205,4.345207707,-0.80510251,0.081728615,-0.001795742,-0.003774084
10,-0.7,75,0,1,-5.744779686,-15.98867767,-18.11380731,-10.6386523,-3.342283742,-0.445306248,0.054300089,0.042298547,0.004953776
10,0.7,100,0,1,4.862549819,-13.61139342,15.74510741,-9.671732091,3.396152643,-0.666228889,0.074002308,-8.53405E-05,-0.004655451
10,-0.7,100,0,1,-2.322846428,-6.163667926,-6.535223879,-3.482240689,-0.907729598,-0.025000625,0.075799171,0.042361691,0.00579933
10,0.8,10,0,1,3.169379619,-9.463640107,11.71791782,-7.761633627,2.954629222,-0.642901726,0.07363151,-0.003332427,-0.000501468
10,-0.8,10,0,1,6.281083576,20.93571023,29.00420247,21.67538032,9.492730361,2.47981228,0.376028331,0.03119551,0.000594853
10,0.8,25,0,1,7.814368969,-24.89676975,32.75690898,-22.87247421,9.078697844,-2.032149014,0.236580134,-0.011160814,-0.001282627
10,-0.8,25,0,1,4.086200807,13.43931128,18.44268207,13.81167701,6.24361552,1.800894363,0.343851982,0.044605247,0.001725771
10,0.8,50,0,1,-1.554005716,5.395306904,-7.535403356,5.511722282,-2.259790339,0.519035656,-0.060745175,0.003332252,-0.00272195
10,-0.8,50,0,1,4.939921967,15.91712264,21.07128533,14.83241506,6.065594613,1.53789716,0.282994146,0.050704604,0.003825007
10,0.8,75,0,1,2.687057205,-8.495493269,11.0559377,-7.592101324,2.953179317,-0.637940887,0.073197984,-0.002157901,-0.003882993
10,-0.8,75,0,1,0.009207895,0.320845833,0.917907692,1.118761878,0.759082902,0.345380384,0.129813475,0.045728895,0.005376239
10,0.8,100,0,1,0.834693547,-2.529184843,3.171010366,-2.092340424,0.780811754,-0.154078105,0.019131289,0.001632633,-0.004880379
10,-0.8,100,0,1,0.643578941,1.911189394,2.360498123,1.608530623,0.704804493,0.250014434,0.097534133,0.043624208,0.00635718
10,0.9,10,0,1,0.685681768,-2.158440243,2.81239747,-1.956365908,0.7803602,-0.177656625,0.021180325,-0.000842594,-0.0005335
10,-0.9,10,0,1,0.841890346,3.459580456,5.982326741,5.667534065,3.204622761,1.102510937,0.224016338,0.025220109,0.00064339
10,0.9,25,0,1,0.8161188,-2.744320602,3.890543132,-2.983145172,1.328695709,-0.342730675,0.047322631,-0.00252285,-0.001367878
10,-0.9,25,0,1,-0.215352912,-0.217832761,0.760492851,1.809462515,1.67774761,0.839818953,0.242456115,0.040919804,0.001802306
10,0.9,50,0,1,0.451028025,-1.589110403,2.398400635,-1.976764316,0.958835431,-0.267855639,0.03920177,-0.001725955,-0.002751194
10,-0.9,50,0,1,1.041216341,3.564553901,5.053233675,3.914196259,1.891509324,0.65563638,0.189338915,0.047365441,0.00400133
10,0.9,75,0,1,-1.416332706,5.147563832,-7.634411513,5.989703685,-2.674261563,0.68529173,-0.092396515,0.006480654,-0.004052208
10,-0.9,75,0,1,0.096156813,0.435855333,0.835908841,0.889117835,0.595898334,0.290718629,0.121285392,0.045913481,0.005724805
10,0.9,100,0,1,1.309837539,-4.535122283,6.47275286,-4.898862489,2.113940212,-0.508619156,0.06562545,-0.001226106,-0.005061417
10,-0.9,100,0,1,-0.847610866,-2.938271186,-4.151697771,-3.055038195,-1.210765847,-0.199750602,0.042121238,0.041634983,0.006861275
10,1,10,0,1,0.319678936,-1.168145659,1.80191678,-1.517259497,0.749369112,-0.215284196,0.032799133,-0.001898896,-0.000533851
10,-1,10,0,1,0.171951533,0.922791416,2.027088402,2.389881411,1.653116575,0.685153648,0.165344259,0.022028606,0.000693201
10,1,25,0,1,0.120595627,-0.345731352,0.388962551,-0.203059081,0.040663959,0.004426483,-0.003498089,0.000639688,-0.001438188
10,-1,25,0,1,0.47924686,2.059113397,3.748530836,3.798829908,2.372966124,0.955439006,0.248903353,0.041246807,0.001914827
10,1,50,0,1,0.094715363,-0.352964889,0.585490513,-0.537281041,0.288076799,-0.082801305,0.010429121,7.83941E-05,-0.002853612
10,-1,50,0,1,-0.419367099,-1.606401317,-2.466537794,-1.891303763,-0.675853896,0.003185541,0.100742514,0.042767923,0.004165352
10,1,75,0,1,-0.182629755,0.759201151,-1.257482249,1.081797875,-0.515332162,0.139817062,-0.019134602,0.002009337,-0.004149355
10,-1,75,0,1,-0.014899295,-0.00193789,0.11514785,0.248171334,0.26444974,0.191003672,0.105283299,0.045307687,0.00601236
10,1,100,0,1,0.882410525,-3.495931387,5.719495249,-4.975409175,2.474009131,-0.692530368,0.102730816,-0.004350864,-0.005215279
10,-1,100,0,1,-0.4356809,-1.646054325,-2.51311909,-1.978731503,-0.829374822,-0.137039451,0.042881863,0.041493071,0.007288531
10,1.1,10,0,1,0.164400582,-0.632673851,1.006631372,-0.854798662,0.417847558,-0.117739095,0.017497826,-0.000932928,-0.000558935
10,-1.1,10,0,1,0.146761321,0.739628034,1.586355899,1.886411853,1.352408472,0.594104875,0.15450776,0.022290922,0.000779499
